Date,Snow_Cover_Percentage,DSSM,NDVI_nonSR_Min,NDVI_nonSR_Median,NDVI_nonSR_Max,NEE_U50_f,VPD_f,TA,TA_min,TA_max,RG,RG_min,RG_max,RH,SWC_10cm,TS_10cm,D_SNOW,precipitation_rate,TA_lag1d,TA_lag3d,TA_lag7d,TA_lag14d,TS_lag1d,TS_lag3d,TS_lag7d,TS_lag14d,SWC_lag1d,SWC_lag3d,SWC_lag7d,SWC_lag14d,P_lag1d,P_lag3d,P_lag7d,P_lag14d
2021-03-26,100,-82,-0.01,-0.0,0.01,0.11,0.35,-14.36,-16.55,-11.93,59.59,-2.51,233.16,81.87,12.13,-11.08,0.21,6.5,-17.07,-19.24,-18.07,-20.83,-11.08,-11.08,-11.05,-10.89,12.13,12.14,12.12,12.15,0.0,0.0,4.0,5.5
2021-03-27,100,-81,-0.01,-0.0,0.01,0.2,0.28,-10.78,-11.93,-9.16,49.63,-1.7,173.44,89.74,12.13,-11.05,0.21,59.7,-14.36,-16.64,-18.11,-20.1,-11.08,-11.08,-11.06,-10.93,12.13,12.13,12.12,12.15,6.5,6.5,10.5,12.0
2021-03-28,100,-80,-0.01,-0.0,0.01,0.32,1.47,-5.87,-8.97,-4.15,74.51,-4.15,273.22,63.74,12.13,-10.98,0.2,0.0,-10.78,-14.07,-17.09,-19.47,-11.05,-11.07,-11.06,-10.96,12.13,12.13,12.12,12.14,59.7,66.2,70.2,71.7
2021-03-29,100,-79,-0.01,-0.0,0.01,0.23,1.38,-5.93,-7.9,-3.63,73.97,-4.28,241.08,65.29,12.14,-10.84,0.2,0.0,-5.87,-10.34,-15.05,-18.36,-10.98,-11.04,-11.05,-10.98,12.13,12.13,12.12,12.14,0.0,66.2,70.2,70.4
2021-03-30,100,-78,-0.01,-0.0,0.01,0.23,0.57,-8.75,-14.92,-5.78,90.58,-3.7,337.27,82.62,12.14,-10.67,0.2,0.0,-5.93,-7.53,-13.52,-16.83,-10.84,-10.96,-11.03,-10.99,12.14,12.13,12.13,12.14,0.0,59.7,66.2,70.4
2021-03-31,100,-77,-0.01,-0.0,0.01,0.11,1.46,-7.86,-13.84,0.33,121.08,-4.65,388.53,65.07,12.15,-10.48,0.2,0.0,-8.75,-6.85,-11.61,-15.54,-10.67,-10.83,-10.97,-10.98,12.14,12.14,12.13,12.13,0.0,0.0,66.2,70.4
2021-04-01,100,-76,-0.01,-0.0,0.01,0.14,1.61,-9.16,-16.62,-2.93,129.19,-5.37,420.21,50.17,12.16,-10.35,0.2,0.0,-7.86,-7.51,-10.09,-14.15,-10.48,-10.66,-10.88,-10.96,12.15,12.14,12.14,12.13,0.0,0.0,66.2,70.2
2021-04-02,100,-75,-0.01,-0.0,0.01,0.16,1.6,-9.05,-16.8,1.73,122.9,-5.12,401.13,56.91,12.16,-10.24,0.19,0.0,-9.16,-8.59,-8.96,-13.52,-10.35,-10.5,-10.78,-10.92,12.16,12.15,12.14,12.13,0.0,0.0,66.2,70.2
2021-04-03,100,-74,-0.01,-0.0,0.01,0.19,1.12,-13.99,-16.21,-8.07,121.5,-5.17,434.46,46.92,12.17,-10.18,0.19,0.0,-9.04,-8.69,-8.2,-13.16,-10.24,-10.36,-10.66,-10.86,12.16,12.16,12.14,12.13,0.0,0.0,59.7,70.2
2021-04-04,100,-73,-0.02,-0.0,0.01,0.21,1.06,-14.11,-16.92,-11.87,94.38,-4.89,281.21,49.18,12.17,-10.14,0.19,0.0,-13.98,-10.73,-8.66,-12.88,-10.18,-10.25,-10.53,-10.8,12.17,12.16,12.15,12.13,0.0,0.0,0.0,70.2
2021-04-05,100,-72,-0.02,-0.01,0.01,0.05,0.71,-18.22,-23.05,-14.01,151.25,-5.31,432.42,53.19,12.17,-10.16,0.19,0.0,-14.11,-12.38,-9.83,-12.44,-10.14,-10.19,-10.41,-10.73,12.17,12.17,12.16,12.14,0.0,0.0,0.0,70.2
2021-04-06,100,-71,-0.01,-0.0,0.01,-0.05,0.42,-21.55,-24.93,-17.48,156.31,-4.5,440.6,62.0,12.17,-10.23,0.18,0.0,-18.23,-15.44,-11.59,-12.56,-10.16,-10.16,-10.32,-10.67,12.17,12.17,12.16,12.15,0.0,0.0,0.0,66.2
2021-04-07,100,-70,-0.01,-0.0,0.01,-0.05,0.52,-20.52,-24.14,-15.16,160.95,-3.97,446.23,57.57,12.17,-10.38,0.18,0.0,-21.55,-17.96,-13.42,-12.51,-10.23,-10.18,-10.26,-10.61,12.17,12.17,12.16,12.15,0.0,0.0,0.0,66.2
2021-04-08,100,-69,-0.02,-0.01,0.0,0.14,2.43,-7.38,-12.97,-5.02,153.65,-5.3,446.44,31.31,12.16,-10.57,0.18,0.0,-20.52,-20.1,-15.23,-12.66,-10.38,-10.26,-10.24,-10.56,12.17,12.17,12.17,12.15,0.0,0.0,0.0,66.2
2021-04-09,100,-68,-0.02,-0.01,0.0,0.1,1.31,-11.71,-17.96,-8.75,165.55,-5.29,452.01,50.61,12.16,-10.65,0.18,0.0,-7.38,-16.48,-14.97,-11.97,-10.57,-10.39,-10.27,-10.52,12.16,12.17,12.17,12.15,0.0,0.0,0.0,66.2
2021-04-10,100,-67,-0.02,-0.01,0.0,0.03,0.92,-13.05,-18.52,-8.79,154.49,-4.14,432.54,60.97,12.15,-10.63,0.18,0.0,-11.7,-13.2,-15.35,-11.78,-10.65,-10.53,-10.33,-10.49,12.16,12.16,12.17,12.16,0.0,0.0,0.0,59.7
2021-04-11,100,-66,-0.02,-0.01,-0.0,0.04,1.52,-9.73,-18.38,-1.44,150.71,-4.25,449.69,58.52,12.15,-10.62,0.17,0.0,-13.05,-10.71,-15.22,-11.94,-10.63,-10.62,-10.4,-10.46,12.15,12.16,12.16,12.16,0.0,0.0,0.0,0.0
2021-04-12,100,-65,-0.02,-0.01,-0.0,0.08,2.03,-6.79,-12.59,1.27,173.25,-4.61,441.9,51.74,12.15,-10.61,0.17,0.0,-9.73,-11.49,-14.59,-12.21,-10.62,-10.63,-10.46,-10.44,12.15,12.15,12.16,12.16,0.0,0.0,0.0,0.0
2021-04-13,100,-64,-0.02,-0.01,-0.0,0.05,1.1,-10.23,-14.52,-1.61,164.03,-5.94,475.64,64.39,12.15,-10.55,0.17,0.0,-6.79,-9.85,-12.96,-12.28,-10.61,-10.62,-10.53,-10.42,12.15,12.15,12.16,12.16,0.0,0.0,0.0,0.0
2021-04-14,100,-63,-0.02,-0.01,-0.0,0.03,0.56,-15.28,-18.61,-11.34,179.63,-3.67,481.64,69.22,12.15,-10.45,0.17,0.0,-10.23,-8.92,-11.34,-12.38,-10.55,-10.59,-10.57,-10.41,12.15,12.15,12.16,12.16,0.0,0.0,0.0,0.0
2021-04-15,100,-62,-0.02,-0.01,-0.0,0.0,0.39,-20.76,-24.97,-17.85,164.69,-4.27,496.97,67.46,12.16,-10.38,0.16,0.0,-15.28,-10.77,-10.6,-12.91,-10.45,-10.54,-10.58,-10.41,12.15,12.15,12.15,12.16,0.0,0.0,0.0,0.0
2021-04-16,100,-61,-0.02,-0.01,-0.0,0.05,0.61,-15.89,-22.18,-12.83,87.85,-2.0,301.87,67.14,12.16,-10.42,0.16,5.8,-20.76,-15.43,-12.51,-13.74,-10.38,-10.46,-10.56,-10.41,12.16,12.15,12.15,12.16,0.0,0.0,0.0,0.0
2021-04-17,100,-60,-0.02,-0.01,-0.0,0.02,0.33,-11.1,-15.53,-8.1,159.33,-2.39,571.55,87.36,11.86,-10.39,0.16,77.6,-15.89,-17.31,-13.1,-14.23,-10.42,-10.42,-10.52,-10.43,12.16,12.16,12.15,12.16,5.8,5.8,5.8,5.8
2021-04-18,100,-59,-0.02,-0.01,-0.0,0.05,0.66,-11.95,-16.71,-7.24,121.59,-4.92,326.56,74.68,12.15,-10.52,0.16,7.1,-11.1,-15.92,-12.83,-14.02,-10.39,-10.4,-10.49,-10.44,11.86,12.06,12.11,12.14,77.6,83.4,83.4,83.4
2021-04-19,100,-58,-0.02,-0.01,-0.0,0.07,1.08,-7.3,-10.92,-5.64,142.87,-1.67,453.41,70.73,12.16,-10.47,0.16,6.4,-11.95,-12.98,-13.14,-13.87,-10.52,-10.44,-10.48,-10.47,12.15,12.06,12.11,12.14,7.1,90.5,90.5,90.5
2021-04-20,100,-57,-0.02,-0.01,-0.0,0.02,0.67,-14.19,-17.67,-10.76,207.98,-3.17,541.11,67.17,12.16,-10.4,0.15,0.2,-7.3,-10.12,-13.22,-13.09,-10.47,-10.46,-10.45,-10.49,12.16,12.06,12.11,12.14,6.4,91.1,96.9,96.9
2021-04-21,100,-56,-0.02,-0.01,-0.0,0.02,0.62,-16.3,-20.5,-11.13,218.94,-3.12,521.25,65.6,12.16,-10.33,0.15,0.0,-14.19,-11.15,-13.78,-12.56,-10.4,-10.47,-10.43,-10.5,12.16,12.16,12.11,12.14,0.2,13.7,97.1,97.1
2021-04-22,100,-55,-0.02,-0.01,-0.0,0.02,0.61,-16.57,-20.39,-11.2,224.49,-2.52,531.8,65.02,12.16,-10.26,0.15,0.0,-16.3,-12.6,-13.93,-12.26,-10.33,-10.4,-10.42,-10.5,12.16,12.16,12.12,12.13,0.0,6.6,97.1,97.1
2021-04-23,100,-54,-0.02,-0.01,-0.0,0.04,0.66,-14.08,-20.25,-8.6,222.09,-2.15,528.39,69.4,12.16,-10.21,0.15,0.0,-16.57,-15.69,-13.33,-12.92,-10.26,-10.33,-10.4,-10.48,12.16,12.16,12.12,12.13,0.0,0.2,97.1,97.1
2021-04-24,100,-53,-0.02,-0.01,-0.0,0.06,1.35,-6.62,-11.98,-3.12,204.98,-2.78,602.31,64.12,12.16,-10.19,0.15,0.0,-14.08,-15.65,-13.07,-13.09,-10.21,-10.27,-10.37,-10.45,12.16,12.16,12.12,12.13,0.0,0.0,91.3,97.1
2021-04-25,100,-52,-0.02,-0.01,-0.01,0.06,1.61,-4.8,-8.73,-2.1,229.5,-2.08,531.86,63.24,12.16,-10.18,0.14,0.0,-6.62,-12.42,-12.43,-12.63,-10.19,-10.22,-10.34,-10.42,12.16,12.16,12.16,12.14,0.0,0.0,13.7,97.1
2021-04-26,100,-51,-0.03,-0.02,-0.01,0.05,0.93,-6.47,-12.12,-1.09,234.04,-0.49,536.05,76.33,12.17,-10.15,0.14,0.0,-4.8,-8.5,-11.41,-12.28,-10.18,-10.19,-10.29,-10.38,12.16,12.16,12.16,12.14,0.0,0.0,6.6,97.1
2021-04-27,100,-50,-0.03,-0.02,-0.01,0.06,1.59,-4.5,-10.62,-1.49,237.32,-0.49,539.3,64.83,12.17,-10.1,0.14,0.0,-6.47,-5.96,-11.29,-12.25,-10.15,-10.17,-10.25,-10.35,12.17,12.16,12.16,12.14,0.0,0.0,0.2,97.1
2021-04-28,100,-49,-0.03,-0.02,-0.01,0.04,0.7,-8.18,-12.57,-3.12,208.54,1.57,583.43,79.66,12.17,-10.04,0.14,0.0,-4.5,-5.26,-9.91,-11.84,-10.1,-10.14,-10.2,-10.32,12.17,12.17,12.16,12.14,0.0,0.0,0.0,97.1
2021-04-29,100,-48,-0.03,-0.02,-0.01,0.02,0.67,-4.49,-9.04,-0.41,149.82,3.44,336.05,85.03,12.17,-9.96,0.13,2.2,-8.18,-6.38,-8.75,-11.34,-10.04,-10.1,-10.16,-10.29,12.17,12.17,12.16,12.14,0.0,0.0,0.0,97.1
2021-04-30,100,-47,-0.03,-0.02,-0.01,0.01,0.73,-5.01,-8.54,-1.52,233.24,1.39,570.36,83.43,12.18,-9.89,0.13,0.0,-4.49,-5.72,-7.02,-10.17,-9.96,-10.03,-10.12,-10.26,12.17,12.17,12.17,12.14,2.2,2.2,2.2,99.3
2021-05-01,100,-46,-0.03,-0.02,-0.01,0.02,1.68,-3.77,-9.37,-0.18,247.29,2.13,545.11,65.81,12.18,-9.81,0.13,0.0,-5.01,-5.89,-5.72,-9.4,-9.89,-9.96,-10.07,-10.22,12.18,12.17,12.17,12.14,0.0,2.2,2.2,93.5
2021-05-02,100,-45,-0.03,-0.02,-0.01,0.11,0.7,-7.7,-12.41,-1.03,258.43,6.28,568.4,81.52,12.19,-9.71,0.13,0.0,-3.77,-4.42,-5.32,-8.87,-9.81,-9.88,-10.02,-10.18,12.18,12.18,12.17,12.16,0.0,2.2,2.2,15.9
2021-05-03,100,-44,-0.03,-0.02,-0.01,0.03,0.22,-8.61,-14.2,-5.69,208.97,4.19,447.27,92.93,12.19,-9.61,0.13,0.0,-7.7,-5.49,-5.73,-8.57,-9.71,-9.8,-9.95,-10.12,12.19,12.18,12.18,12.17,0.0,0.0,2.2,8.8
2021-05-04,100,-43,-0.03,-0.02,-0.02,-0.0,0.27,-6.5,-7.32,-4.34,230.52,6.26,580.9,92.9,12.2,-9.51,0.12,0.0,-8.61,-6.69,-6.04,-8.66,-9.61,-9.71,-9.87,-10.06,12.19,12.19,12.18,12.17,0.0,0.0,2.2,2.4
2021-05-05,100,-42,-0.03,-0.02,-0.02,-0.02,0.6,-5.45,-7.24,-2.06,242.07,8.36,559.8,85.91,12.2,-9.43,0.12,0.0,-6.5,-7.6,-6.32,-8.11,-9.51,-9.61,-9.79,-9.99,12.2,12.19,12.18,12.17,0.0,0.0,2.2,2.2
2021-05-06,100,-41,-0.03,-0.02,-0.02,0.01,0.22,-6.73,-7.34,-5.66,179.18,8.52,434.46,94.11,12.21,-9.33,0.12,0.0,-5.45,-6.85,-5.93,-7.34,-9.43,-9.52,-9.7,-9.93,12.2,12.2,12.19,12.18,0.0,0.0,2.2,2.2
2021-05-07,100,-40,-0.04,-0.02,-0.02,0.0,0.25,-7.58,-8.12,-6.46,194.28,9.56,452.84,92.84,12.22,-9.23,0.12,0.1,-6.73,-6.22,-6.25,-6.64,-9.33,-9.42,-9.61,-9.86,12.21,12.2,12.19,12.18,0.0,0.0,0.0,2.2
2021-05-08,100,-39,-0.04,-0.02,-0.02,-0.0,0.21,-8.12,-9.33,-6.65,248.1,8.63,621.38,93.68,12.22,-9.12,0.12,0.0,-7.58,-6.58,-6.62,-6.17,-9.23,-9.33,-9.52,-9.79,12.22,12.21,12.2,12.18,0.1,0.1,0.1,2.3
2021-05-09,100,-38,-0.04,-0.03,-0.02,-0.0,0.58,-7.94,-12.09,-4.85,279.94,12.14,603.36,83.76,12.23,-9.02,0.11,0.0,-8.12,-7.47,-7.24,-6.28,-9.12,-9.23,-9.42,-9.72,12.22,12.22,12.2,12.19,0.0,0.1,0.1,2.3
2021-05-10,100,-37,-0.04,-0.02,-0.02,0.03,0.71,-6.62,-7.75,-5.86,186.14,14.09,384.71,80.83,12.24,-8.92,0.11,0.0,-7.94,-7.88,-7.27,-6.5,-9.02,-9.12,-9.32,-9.64,12.23,12.22,12.21,12.19,0.0,0.1,0.1,2.3
2021-05-11,100,-36,-0.03,-0.02,-0.02,-0.01,0.89,-6.33,-9.35,-2.88,293.93,17.2,610.39,77.42,12.25,-8.82,0.11,0.0,-6.62,-7.56,-6.99,-6.51,-8.92,-9.02,-9.22,-9.55,12.24,12.23,12.22,12.2,0.0,0.0,0.1,2.3
2021-05-12,100,-35,-0.03,-0.02,-0.02,-0.03,0.72,-8.9,-14.87,-2.77,307.81,16.62,613.52,79.75,12.26,-8.73,0.11,0.0,-6.33,-6.96,-6.96,-6.64,-8.82,-8.92,-9.12,-9.46,12.25,12.24,12.22,12.2,0.0,0.0,0.1,2.3
2021-05-13,100,-34,-0.04,-0.03,-0.02,0.01,1.18,-6.1,-12.28,-0.01,313.86,16.69,621.5,72.7,12.26,-8.66,0.1,0.0,-8.9,-7.28,-7.46,-6.7,-8.73,-8.82,-9.02,-9.36,12.26,12.25,12.23,12.21,0.0,0.0,0.1,2.3
2021-05-14,100,-33,-0.04,-0.03,-0.02,0.0,0.4,-6.13,-10.76,-2.33,306.64,15.9,636.87,90.11,12.27,-8.6,0.1,0.0,-6.1,-7.11,-7.37,-6.81,-8.66,-8.74,-8.93,-9.27,12.26,12.26,12.24,12.22,0.0,0.0,0.1,0.1
2021-05-15,100,-32,-0.04,-0.03,-0.02,0.03,1.48,-3.03,-7.84,2.61,319.03,17.4,622.4,70.61,12.27,-8.56,0.1,0.0,-6.13,-7.04,-7.16,-6.89,-8.6,-8.66,-8.84,-9.18,12.27,12.26,12.25,12.22,0.0,0.0,0.0,0.1
2021-05-16,100,-31,-0.04,-0.03,-0.03,0.01,1.88,-1.93,-7.66,4.21,322.18,17.67,623.68,67.03,12.28,-8.51,0.1,0.0,-3.03,-5.09,-6.44,-6.84,-8.56,-8.61,-8.76,-9.09,12.27,12.27,12.25,12.23,0.0,0.0,0.0,0.1
2021-05-17,100,-30,-0.05,-0.04,-0.03,0.02,0.31,-5.68,-11.03,-1.81,319.06,17.42,634.05,92.55,12.28,-8.44,0.1,0.0,-1.94,-3.7,-5.58,-6.42,-8.51,-8.56,-8.68,-9.0,12.28,12.27,12.26,12.24,0.0,0.0,0.0,0.1
2021-05-18,100,-29,-0.05,-0.05,-0.04,0.06,1.44,-2.8,-9.09,2.32,334.52,21.24,631.38,75.2,12.29,-8.36,0.09,0.0,-5.68,-3.55,-5.44,-6.22,-8.44,-8.5,-8.62,-8.92,12.28,12.28,12.27,12.24,0.0,0.0,0.0,0.1
2021-05-19,100,-28,-0.06,-0.06,-0.05,0.05,2.41,0.6,-3.73,3.99,331.76,19.78,628.94,63.08,12.3,-8.28,0.09,0.0,-2.8,-3.47,-4.94,-5.95,-8.36,-8.44,-8.55,-8.84,12.29,12.28,12.27,12.25,0.0,0.0,0.0,0.1
2021-05-20,100,-27,-0.08,-0.07,-0.06,0.0,2.53,1.05,-3.6,6.34,333.33,21.1,631.12,64.11,12.31,-8.2,0.09,0.0,0.6,-2.62,-3.58,-5.52,-8.28,-8.36,-8.49,-8.76,12.3,12.29,12.28,12.26,0.0,0.0,0.0,0.1
2021-05-21,100,-26,-0.08,-0.07,-0.06,0.04,0.52,-4.14,-5.9,-2.43,184.23,21.66,372.88,88.57,12.32,-8.0,0.09,0.0,1.05,-0.38,-2.56,-4.96,-8.2,-8.28,-8.42,-8.68,12.31,12.3,12.29,12.26,0.0,0.0,0.0,0.1
2021-05-22,100,-25,-0.08,-0.07,-0.06,0.06,0.85,-2.17,-3.51,-1.23,214.88,26.04,482.33,83.72,12.33,-7.75,0.08,0.0,-4.14,-0.83,-2.28,-4.72,-8.0,-8.16,-8.34,-8.59,12.32,12.31,12.29,12.27,0.0,0.0,0.0,0.0
2021-05-23,100,-24,-0.08,-0.07,-0.06,0.11,0.65,-1.74,-2.31,-1.17,264.04,30.57,689.19,87.96,12.35,-7.63,0.08,0.0,-2.16,-1.75,-2.15,-4.29,-7.75,-7.98,-8.22,-8.49,12.33,12.32,12.3,12.28,0.0,0.0,0.0,0.0
2021-05-24,100,-23,-0.08,-0.08,-0.06,0.08,0.64,-1.7,-2.44,-1.13,200.57,30.44,459.6,88.24,12.36,-7.52,0.08,0.0,-1.74,-2.68,-2.12,-3.85,-7.63,-7.79,-8.1,-8.39,12.35,12.33,12.31,12.29,0.0,0.0,0.0,0.0
2021-05-25,100,-22,-0.08,-0.08,-0.06,0.13,0.82,-0.73,-1.77,0.41,292.55,24.43,730.27,86.05,12.38,-7.41,0.08,0.0,-1.7,-1.87,-1.56,-3.5,-7.52,-7.63,-7.96,-8.29,12.36,12.35,12.32,12.3,0.0,0.0,0.0,0.0
2021-05-26,100,-21,-0.07,-0.08,-0.07,0.09,3.03,3.59,-2.39,9.53,331.05,27.56,650.49,67.41,12.4,-6.92,0.08,0.0,-0.73,-1.39,-1.26,-3.1,-7.41,-7.52,-7.83,-8.19,12.38,12.36,12.34,12.3,0.0,0.0,0.0,0.0
2021-05-27,100,-20,-0.09,-0.08,-0.07,0.09,1.39,2.7,1.03,5.12,346.82,27.77,635.98,81.52,12.79,-4.65,0.07,0.0,3.6,0.39,-0.83,-2.21,-6.92,-7.28,-7.63,-8.06,12.4,12.38,12.35,12.31,0.0,0.0,0.0,0.0
2021-05-28,100,-19,-0.12,-0.08,-0.07,0.12,1.26,2.21,-0.31,4.95,352.01,31.4,644.61,82.83,13.59,-2.46,0.07,0.0,2.7,1.86,-0.6,-1.58,-4.65,-6.32,-7.12,-7.77,12.79,12.52,12.42,12.35,0.0,0.0,0.0,0.0
2021-05-29,100,-18,-0.13,-0.08,-0.07,0.2,0.17,-1.39,-2.68,1.36,259.32,41.57,566.02,96.98,13.98,-1.9,0.07,0.0,2.21,2.83,0.31,-0.98,-2.46,-4.68,-6.33,-7.33,13.59,12.93,12.6,12.45,0.0,0.0,0.0,0.0
2021-05-30,100,-17,-0.13,-0.08,-0.06,0.17,0.42,-0.62,-2.51,1.88,241.13,31.53,624.78,93.14,14.23,-1.68,0.07,0.1,-1.39,1.17,0.42,-0.87,-1.9,-3.0,-5.5,-6.86,13.98,13.45,12.84,12.57,0.0,0.0,0.0,0.0
2021-05-31,100,-16,-0.14,-0.08,-0.06,0.18,0.43,-0.05,-0.94,1.19,148.07,21.88,323.29,93.06,14.39,-1.54,0.06,1.3,-0.62,0.07,0.58,-0.77,-1.68,-2.01,-4.65,-6.37,14.23,13.93,13.1,12.71,0.1,0.1,0.1,0.1
2021-06-01,100,-15,-0.14,-0.08,-0.06,0.21,0.93,0.97,-0.9,6.34,341.41,30.12,676.24,88.01,14.51,-1.45,0.06,0.0,-0.05,-0.69,0.82,-0.37,-1.54,-1.71,-3.79,-5.88,14.39,14.2,13.39,12.86,1.3,1.4,1.4,1.4
2021-06-02,100,-14,-0.17,-0.08,-0.06,0.14,2.58,3.14,1.2,5.11,263.52,36.52,648.18,66.94,14.61,-1.38,0.06,0.0,0.97,0.1,1.06,-0.1,-1.45,-1.56,-2.94,-5.38,14.51,14.38,13.7,13.02,0.0,1.4,1.4,1.4
2021-06-03,98,-13,-0.2,-0.1,-0.04,0.15,0.82,1.03,-0.4,3.12,329.88,39.58,702.73,88.02,14.69,-1.33,0.06,0.0,3.14,1.35,0.99,0.08,-1.38,-1.46,-2.15,-4.89,14.61,14.5,14.01,13.18,0.0,1.3,1.4,1.4
2021-06-04,95,-12,-0.22,-0.09,0.0,0.21,3.23,4.92,0.99,9.72,381.95,88.57,677.36,65.31,14.75,-1.28,0.06,0.0,1.03,1.72,0.76,0.08,-1.33,-1.39,-1.68,-4.4,14.69,14.6,14.29,13.35,0.0,0.0,1.4,1.4
2021-06-05,96,-11,-0.22,-0.07,0.05,0.2,2.25,4.06,1.9,7.4,382.61,99.62,678.83,73.24,14.81,-1.24,0.05,0.0,4.92,3.03,1.14,0.73,-1.28,-1.33,-1.51,-3.92,14.75,14.68,14.45,13.53,0.0,0.0,1.4,1.4
2021-06-06,89,-10,-0.19,-0.02,0.11,0.28,1.58,2.89,1.07,5.03,373.96,79.42,720.43,79.33,14.85,-1.21,0.05,0.0,4.06,3.34,1.92,1.17,-1.24,-1.28,-1.42,-3.46,14.81,14.75,14.57,13.7,0.0,0.0,1.4,1.4
2021-06-07,83,-9,-0.17,0.01,0.14,0.42,0.18,0.12,-1.5,2.65,248.39,61.1,473.4,97.22,14.9,-1.18,0.05,0.0,2.89,3.96,2.42,1.5,-1.21,-1.25,-1.35,-3.0,14.85,14.8,14.66,13.88,0.0,0.0,1.3,1.4
2021-06-08,77,-8,-0.14,0.03,0.17,0.48,1.83,2.46,-2.49,9.5,329.24,37.11,673.84,81.7,14.94,-1.16,0.05,0.0,0.12,2.35,2.45,1.63,-1.18,-1.21,-1.3,-2.54,14.9,14.85,14.73,14.06,0.0,0.0,0.0,1.4
2021-06-09,56,-7,-0.14,0.04,0.18,0.41,2.52,4.17,2.1,5.49,171.66,33.92,337.48,69.84,14.97,-1.13,0.04,0.0,2.46,1.82,2.66,1.86,-1.16,-1.18,-1.25,-2.1,14.94,14.9,14.79,14.25,0.0,0.0,0.0,1.4
2021-06-10,53,-6,-0.13,0.05,0.19,0.61,1.86,3.21,1.18,5.5,217.63,17.87,688.31,76.17,15.0,-1.11,0.04,0.0,4.17,2.25,2.81,1.9,-1.13,-1.16,-1.22,-1.69,14.97,14.94,14.84,14.43,0.0,0.0,0.0,1.4
2021-06-11,42,-5,-0.12,0.06,0.2,0.67,2.13,2.24,-0.09,3.84,204.06,21.51,495.62,71.08,15.03,-1.09,0.04,0.6,3.21,3.28,3.12,1.94,-1.11,-1.14,-1.19,-1.43,15.0,14.97,14.89,14.59,0.0,0.0,0.0,1.4
2021-06-12,41,-4,-0.12,0.07,0.2,0.63,1.85,2.17,0.09,5.22,289.0,34.74,714.84,75.35,15.06,-1.06,0.04,0.0,2.24,3.21,2.73,1.94,-1.09,-1.11,-1.16,-1.34,15.03,15.0,14.93,14.69,0.6,0.6,0.6,2.0
2021-06-13,28,-3,-0.11,0.07,0.21,0.64,1.79,2.37,0.48,3.88,169.42,25.61,374.4,75.75,15.08,-1.0,0.04,0.0,2.17,2.54,2.46,2.19,-1.06,-1.09,-1.13,-1.27,15.06,15.03,14.96,14.77,0.0,0.6,0.6,2.0
2021-06-14,23,-2,-0.1,0.08,0.22,0.62,1.45,2.02,0.19,4.34,205.97,25.6,523.49,80.26,15.11,-0.95,0.03,0.9,2.37,2.26,2.39,2.41,-1.0,-1.05,-1.1,-1.23,15.08,15.06,15.0,14.83,0.0,0.6,0.6,1.9
2021-06-15,15,-1,-0.1,0.09,0.22,0.65,2.04,3.8,-0.04,6.43,234.19,15.7,657.73,76.41,15.16,-0.9,0.03,1.1,2.02,2.19,2.66,2.56,-0.95,-1.0,-1.07,-1.18,15.11,15.08,15.03,14.88,0.9,0.9,1.5,1.5
2021-06-16,2,0,-0.09,0.1,0.23,0.62,2.51,5.36,3.59,6.9,363.86,27.2,662.84,72.27,15.26,-0.86,0.03,0.0,3.8,2.73,2.86,2.76,-0.9,-0.95,-1.03,-1.14,15.16,15.12,15.06,14.93,1.1,2.0,2.6,2.6
2021-06-17,0,1,-0.05,0.15,0.28,0.64,1.69,4.32,1.88,6.97,379.35,89.86,659.16,80.27,15.41,-0.78,0.03,0.0,5.36,3.73,3.03,2.92,-0.86,-0.9,-1.0,-1.11,15.26,15.18,15.1,14.97,0.0,2.0,2.6,2.6
2021-06-18,0,2,-0.01,0.2,0.31,0.63,3.28,6.81,3.1,10.17,365.9,62.05,672.99,68.59,15.53,-0.68,0.02,0.0,4.32,4.5,3.18,3.15,-0.78,-0.85,-0.95,-1.07,15.41,15.28,15.16,15.02,0.0,1.1,2.6,2.6
2021-06-19,0,3,0.04,0.23,0.34,0.46,2.92,6.24,4.08,8.11,375.22,75.17,656.8,69.61,15.71,-0.6,0.02,0.0,6.81,5.5,3.84,3.29,-0.68,-0.77,-0.89,-1.03,15.53,15.4,15.23,15.08,0.0,0.0,2.0,2.6
2021-06-20,0,4,0.08,0.26,0.36,0.19,1.12,3.57,-0.52,6.1,313.01,53.8,659.75,87.0,15.99,-0.5,0.02,0.0,6.24,5.79,4.42,3.44,-0.6,-0.69,-0.82,-0.98,15.71,15.55,15.32,15.14,0.0,0.0,2.0,2.6
2021-06-21,0,5,0.12,0.26,0.38,0.39,0.48,0.76,-1.7,3.27,326.28,37.84,653.75,93.05,16.28,-0.42,0.02,0.0,3.57,5.54,4.59,3.49,-0.5,-0.59,-0.75,-0.93,15.99,15.74,15.45,15.22,0.0,0.0,2.0,2.6
2021-06-22,0,6,0.15,0.28,0.39,0.01,0.89,2.48,-1.73,5.74,286.95,39.87,698.95,89.01,16.68,-0.35,0.02,0.0,0.76,3.52,4.41,3.54,-0.42,-0.5,-0.68,-0.87,16.28,15.99,15.62,15.32,0.0,0.0,1.1,2.6
