Date,Snow_Cover_Percentage,NDVI_Median,DSSM,NEE_U50_f_mean,rH_f_mean,Tair_f_mean,Tair_f_min,Tair_f_max,Rg_f_mean,Rg_f_min,Rg_f_max,VPD_f_mean,SWC_10cm,TS_10cm,precipitation_rate
2020-09-17,0.0,0.355978644511626,90,,61.55791666666667,-2.5867329166666666,-4.4909,-0.4283,65.89152291666666,-2.9418,269.23,1.9750925,20.2,-0.156,0.0
2020-09-18,0.0,0.3519179374413162,91,,75.98395833333333,-4.4265791666666665,-7.7999,-1.0305,79.49166166666667,-3.2329,276.1,1.1187854166666666,13.4,-0.142,0.0
2020-09-19,99.9,0.3488063686500589,92,,83.98270833333333,-5.130427083333333,-8.2196,-3.2511,34.78526041666667,-2.2207,182.35,0.6847547916666666,11.7,-0.142,2.1
2020-09-20,84.56,0.3456947998588015,93,0.0422088958333333,60.89625,-2.8595875,-3.5877,-2.4677,33.71112229166667,-1.3519,125.92,1.938325,11.7,-0.168,0.0
2020-09-21,69.22,0.3425832310675442,94,,43.60854166666667,-2.928733333333333,-4.7147,-1.2653,63.18463916666667,-1.7567,230.39,2.7830625,11.5,-0.167,0.0
2021-06-09,88.46,-0.0529516688790683,355,,,,,,,,,,10.8,,0.0
2021-06-10,87.17,-0.0387151773682898,356,,,,,,,,,,10.8,,0.0
2021-06-11,78.67,-0.0244786858575112,357,,,,,,,,,,10.9,,0.6
2021-06-12,67.01697450654771,-0.0102421943467328,358,,,,,,,,,,11.4,,0.0
2021-06-13,60.4,0.0942442345664165,359,,,,,,,,,,12.2,,0.0
2021-06-14,57.56,0.1987306634795658,360,,,,,,,,,,16.3,,0.9
2021-06-15,46.65,0.3032170923927152,361,,,,,,,,,,27.3,-0.475,1.1
2021-06-16,16.369813521291032,0.4077035213058645,362,,72.8743125,5.272377083333333,3.5233,6.729,361.2891875,27.546,655.25,2.4415645833333333,41.9,-0.453,0.0
2021-06-17,9.696639326597625,0.6110155547191879,363,,81.29658333333333,4.0507333333333335,1.7821,6.7009,377.3055,57.88,650.41,1.5709929166666667,41.8,-0.33,0.0
2021-06-18,5.800996412408252,0.5914441295246037,364,,69.031875,6.612870833333333,3.0562,10.48,365.4056041666667,60.807,634.19,3.1697506250000003,40.8,0.064,0.0
2021-06-19,0.3232635675620857,0.5960763690960185,0,0.3730057595744681,70.26108333333333,5.991495833333333,3.8605,7.6432,373.0083125000001,72.209,645.43,2.815245833333333,40.2,0.649,0.0
2021-06-20,0.0,0.5571108693538296,1,0.2515185020833333,87.44981250000001,3.390304208333333,-0.42126,6.1198,313.4625625,56.351,650.82,1.0599541666666668,39.4,0.988,0.0
2021-06-21,0.0,0.549964499565193,2,0.1957502083333333,92.5351875,0.7297952708333333,-1.7671,4.8802,326.84883333333335,34.022,643.2,0.5222777083333333,38.6,1.059,0.0
2021-06-22,0.0,0.4578792538785255,3,-0.0268757520833333,89.25200000000001,2.221285166666666,-1.6387,5.3708,285.16185416666667,40.224,689.0,0.8479470833333332,38.1,1.405,0.0
2021-06-23,0.0,0.3657940081918581,4,0.2076570145833333,60.17045833333333,7.781199999999999,3.642,10.444,374.97245833333335,54.414,641.87,4.40700625,37.8,2.056,0.0
2021-06-24,0.0,0.3983277680209751,5,-0.401030375,90.49127083333332,3.2302104166666665,1.2443,5.1746,272.3280625,27.605,598.75,0.7726666666666667,37.5,2.432,0.0
2021-06-25,0.0,0.430861527850092,6,-0.0760462916666666,91.57433333333334,1.5801669141666668,-0.20035,4.0966,106.68682708333334,3.1167,268.89,0.6348275,37.3,2.043,0.0
2021-06-26,0.0,0.463395287679209,7,0.3035433291666666,81.88491666666667,4.510810416666667,1.0273,7.0097,83.53608708333333,-1.0196,317.91,1.586391875,38.2,1.493,7.2
2021-06-27,0.0,0.495929047508326,8,-0.2118881666666666,81.291375,5.401629166666667,3.443,7.0144,193.04666666666665,23.471,397.69,1.7105770833333331,38.0,2.275,0.0
2021-06-28,0.0,0.528462807337443,9,-0.10883948125,83.39839583333334,5.0760125,1.5726,6.7622,360.6788125,35.158,672.61,1.495095625,37.5,3.604,0.0
2021-06-29,0.0,0.5297289676136441,10,-0.4855285625,92.944125,2.418902083333333,1.0676,4.9718,147.27275,67.234,265.56,0.5330704166666667,37.1,3.598,0.0
2021-06-30,0.0,0.530995127889845,11,-0.4244454583333333,75.60600000000001,6.323104166666667,2.6984,9.2728,265.81452083333335,31.903,638.56,2.393791875,36.8,3.356,0.0
2021-07-01,0.0,0.5322612881660461,12,-0.3607754583333333,55.17697916666666,10.722570833333334,7.8605,12.963,359.78320833333333,64.014,670.93,5.885095833333334,36.6,5.021,0.1
2021-07-02,0.0,0.6202951107706343,13,-0.3786909375,41.79089583333333,12.805658333333334,8.9372,16.813,321.9345625,36.202,651.67,8.86054375,36.4,5.708,0.0
2021-07-03,0.0,0.5025113483131716,14,-0.5995013125,47.0545625,11.451854166666664,7.5826,15.77,360.96085416666665,46.423,642.57,7.4773104166666675,36.1,5.871,0.0
2021-07-04,0.0,0.4437496662139892,15,-0.5321987125,53.0945,11.914218750000002,7.0851,16.727,363.0206458333334,52.21,669.17,6.932383333333333,36.0,6.001,0.0
2021-07-05,0.0,0.4470259086387913,16,-0.9578792291666668,66.39410416666666,7.566641666666666,4.9393,10.044,348.7316458333333,42.553,665.64,3.5692375,35.8,6.287,0.0
2021-07-06,0.0,0.4503021510635934,17,0.34500705625,81.11627083333333,5.13245,3.3596,6.5724,47.137166666666666,5.9874,109.07,1.6822127083333334,35.6,5.056,1.2
2021-07-07,0.0,0.4535783934883955,18,,84.51785416666667,4.606397916666666,3.1053,6.3672,215.22880625,5.1378,658.28,1.3262216666666666,35.7,4.115,2.5
2021-07-08,0.0,0.4568546359131976,19,,83.31425,3.9920416666666663,2.0193,5.1544,105.24963958333332,8.4356,312.45,1.3840835416666666,35.8,3.738,7.6
2021-07-09,0.0,0.4601308783379997,20,,65.01708333333333,7.930683333333333,2.9836,13.016,333.01129166666664,29.466,638.71,4.289125208333333,35.8,3.971,0.0
2021-07-10,0.0,0.51683317297275,21,,59.42645833333333,9.255708333333333,6.6191,12.022,351.677,48.214,636.76,4.834514583333333,35.7,5.63,0.0
2021-07-11,0.0,0.5276688635349274,22,,60.209916666666665,10.3384,6.0001,13.394,351.85864583333336,50.081,620.81,5.312543750000001,35.5,6.247,0.0
2021-07-12,0.0,0.4950641916475744,23,,79.99941666666668,8.389208333333334,6.8708,10.468,309.34616666666665,42.796,620.09,2.2478708333333333,35.4,7.059,0.0
2021-07-13,0.0,0.4726318267522097,24,,75.69945833333334,8.8934,5.2309,12.108,326.580375,57.251,631.3,2.996693125,35.3,7.018,0.0
2021-07-14,0.0,0.4501994618568449,25,,90.91208333333331,5.690827083333333,4.7708,7.3492,173.29402083333332,15.873,566.11,0.8529370833333334,35.2,6.733,0.0
2021-07-15,0.0,0.4277670969614802,26,,93.70766666666668,4.893635416666666,3.9992,6.3796,150.51638541666668,7.5042,535.76,0.5538,35.2,5.537,0.0
2021-07-16,0.0,0.4053347320661155,27,,80.46327083333334,7.90325,3.5832,10.715,280.35404166666666,34.058,588.33,2.262106875,35.2,5.765,0.0
2021-07-17,0.0,0.4364581125505371,28,-0.8176470416666667,48.10727083333333,12.794625000000002,6.1593,19.278,228.93679166666664,42.844,542.34,8.462404166666667,35.1,6.297,0.0
2021-07-18,0.0,0.4675814930349588,29,-0.7260401875000001,20.026354166666668,13.1203125,10.766,14.875,333.31575000000004,28.216,623.75,12.166697916666664,35.0,5.702,0.0
2021-07-19,0.0,0.4535661578178406,30,-1.0636175416666669,38.28697916666667,10.508272916666668,6.634,12.642,309.90529166666664,31.582,591.57,7.961439583333334,34.9,5.829,0.0
2021-07-20,0.0,0.4812834373075668,31,-0.997079,55.3935,9.697416666666667,2.5209,13.911,306.0784791666667,31.103,618.04,5.95785625,34.8,5.88,0.0
2021-07-21,0.0,0.5067461648629438,32,-0.672733875,67.378,7.205495833333334,5.5753,9.32,133.3720625,29.437,279.45,3.368133333333333,34.7,6.116,0.0
2021-07-22,0.0,0.5322088924183208,33,-1.0711524583333334,87.529875,4.905775,2.7443,6.4397,279.1500625,17.022,595.07,1.1129133333333334,34.7,5.725,0.2
2021-07-23,0.0,0.5293983576546429,34,-1.0386183333333332,84.02545833333333,5.227845833333333,2.1371,6.6973,239.1515208333333,20.774,633.89,1.4486191666666668,34.6,5.678,0.0
2021-07-24,0.0,0.5265878228909651,35,-0.9098453875,83.97045833333333,5.452475,1.9797,9.4353,202.09439583333332,22.736,531.77,1.6410585416666663,34.6,5.74,0.0
2021-07-25,0.0,0.5237772881272872,36,0.4101597916666666,68.07295833333333,7.64368125,5.5803,9.209,51.08452083333333,9.716,207.5,3.4337395833333333,34.4,5.275,1.5
2021-07-26,0.0,0.5209667533636093,37,-0.7368329020833334,71.872625,8.094777083333334,4.9885,11.389,236.85269375,4.4915,568.01,3.162514583333333,34.5,4.869,0.1
2021-07-27,0.0,0.531654554115163,38,-0.7845118750000001,69.00729166666666,8.711516666666666,3.6628,12.31,292.180625,23.136,581.27,3.868658958333333,34.4,5.658,0.0
2021-07-28,0.0,0.5197712517782456,39,-0.2904758125,47.849875,16.585216666666668,6.8115,24.019,270.8383958333333,17.781,559.54,11.44325,34.3,6.869,0.0
2021-07-29,0.0,0.4691278263926506,40,-0.6276197291666666,55.508604166666665,14.389541666666666,10.146,17.454,269.4297291666667,14.044,551.11,7.558975,34.2,8.088,0.0
2021-07-30,0.0,0.4733467400074005,41,-0.7124112083333333,66.09154166666667,11.679425,6.8599,14.584,271.8019375,14.668,554.43,4.898370833333334,34.2,8.018,0.0
2021-07-31,0.0,0.5150686900423944,42,-0.6672134583333333,63.15222916666667,11.93703125,8.1369,15.386,266.3901875,14.022,553.88,5.331397916666667,34.1,8.043,0.0
2021-08-01,0.0,0.4577146721358346,43,-0.6856429958333333,61.987854166666665,10.4931375,5.5728,13.846,267.17062500000003,12.072,548.37,5.063579166666667,34.0,7.596,0.0
2021-08-02,0.0,0.5086113661527634,44,-0.7362202291666667,73.71175000000001,9.148647916666668,6.5736,11.463,210.731375,13.999,543.15,3.1585,34.0,7.321,0.0
2021-08-03,0.0,0.5018768500318217,45,-0.9638480125,71.81643749999999,9.6672,5.3057,13.625,218.93204166666663,12.433,471.65,3.6638854166666666,34.0,6.884,0.0
2021-08-04,0.0,0.4951423339108801,46,-0.5567727083333333,79.14297916666666,7.932087500000001,3.7068,10.845,185.2906125,5.7418,571.03,2.304678125,33.9,6.395,0.0
2021-08-05,0.0,0.4884078177899384,47,-0.2853685416666666,79.159,7.563425,6.0053,9.2531,124.900444375,0.53303,455.28,2.2033541666666667,33.9,6.197,0.6
2021-08-06,0.0,0.4816733016689967,48,-0.6479002500000001,73.84066666666666,8.730845833333333,4.8349,11.591,175.4135666666667,3.914,502.49,3.1638075000000003,33.8,5.967,0.0
2021-08-07,0.0,0.4749387855480551,49,-0.3657082895833333,88.92677083333332,6.410464583333333,5.2552,7.7513,126.68223125000002,1.2315,460.09,1.0900089583333334,33.8,6.079,0.0
2021-08-08,0.0,0.4682042694271134,50,-0.2877535208333333,93.39602083333334,5.596170833333333,4.4144,6.8841,137.55507500000002,2.5535,482.15,0.6154420833333333,33.8,5.909,0.3
2021-08-09,0.0,0.4614697533061718,51,-0.43869553125,75.657,9.031577083333334,5.1936,14.278,220.1113760625,0.043311,518.33,3.3059639583333333,33.7,6.139,0.0
2021-08-10,0.0,0.5141339977469728,52,-0.5356428541666667,56.83510416666667,10.754033333333334,6.0858,13.996,191.92417291666663,1.7053,550.75,5.747197916666667,33.7,6.352,0.0
2021-08-11,0.0,0.4723480901073603,53,-0.4659696874999999,41.52814583333333,10.758674999999998,5.2672,14.339,229.17250847916668,-0.053493,545.83,7.809789583333333,33.6,6.016,0.1
2021-08-12,0.0,0.5308686803919929,54,-0.4490097916666666,57.373625,8.851335416666666,4.6565,12.637,221.35495208333336,2.0042,502.72,5.09553125,33.5,5.43,0.0
2021-08-13,0.0,0.5253161994048527,55,-0.0924972916666666,78.5845625,6.700447916666668,4.5358,9.5724,97.3204738125,-0.92569,358.58,2.216950208333333,33.5,5.286,0.2
2021-08-14,0.0,0.5197637184177126,56,-0.150465625,86.92416666666666,6.29665,5.1815,8.077,149.6400175,-0.66526,498.59,1.2799425,33.5,5.183,0.0
2021-08-15,0.0,0.5142112374305725,57,-0.2990095833333333,85.54875,6.915985416666667,3.9887,9.358,159.53779791666668,-1.169,487.06,1.4976660416666665,33.4,5.072,0.0
2021-08-16,0.0,0.5460882939398288,58,-0.3157104583333334,77.76241666666667,8.492368749999999,2.5916,12.845,169.676084375,-0.72957,500.64,2.8571370833333334,33.4,5.518,0.0
2021-08-17,0.0,0.5306027822568707,59,-0.2968164166666666,80.274625,6.909939583333333,2.9534,9.6125,208.29834020833331,0.15787,479.69,2.109370208333333,33.4,5.346,0.0
2021-08-18,0.0,0.5192041732514235,60,-0.0104459791666666,94.63885416666666,4.218164583333333,3.4077,4.8835,93.35025541666666,-1.0315,288.69,0.4444277083333333,33.3,5.193,0.2
2021-08-19,0.0,0.5078055642459764,61,-0.0413371041666666,93.08285416666666,4.1902875,3.4835,5.3082,92.00254022916666,-2.2214,301.09,0.5777660416666667,33.3,4.986,0.1
2021-08-20,0.0,0.4964069552405292,62,-0.1629977083333333,91.42885416666668,5.073466666666667,2.3091,8.6952,148.47013416666667,-2.1533,437.75,0.8061595833333333,33.2,5.09,0.1
2021-08-21,0.0,0.4850083462350821,63,-0.0828483125,86.4531875,5.658410416666666,1.4949,8.9659,177.37725208333333,-3.4372,446.31,1.4180520833333334,33.2,4.426,0.0
2021-08-22,0.0,0.4585088888804118,64,0.0109846437499999,79.42897916666666,7.002229166666666,1.5169,12.507,178.85379791666665,-1.8933,447.69,2.4562658333333336,33.2,4.747,0.0
2021-08-23,0.0,0.4681955650844405,65,0.1111365416666666,78.66525,5.518977083333334,1.5598,9.3298,105.9647986875,-3.6119,369.84,2.005906875,33.2,4.36,0.2
2021-08-24,0.0,0.4778822412884692,66,0.1674136875,85.42922916666667,5.576058333333333,3.5466,8.3384,146.42579354166665,-2.5956,451.17,1.4038935416666665,33.2,4.621,0.1
2021-08-25,0.0,0.4221093556660367,67,0.2014569020833333,72.79168750000001,8.87045,4.2194,14.769,137.6133,-4.0709,436.53,3.737965625,33.2,4.482,0.0
2021-08-26,0.0,0.4336912268878646,68,0.4727634999999999,45.8845625,11.387777083333331,4.2027,13.712,60.8981,-5.1536,266.51,7.520252083333333,33.1,4.773,0.0
2021-08-27,0.0,0.4452730981096925,69,0.245229358125,74.21641666666666,6.9154125,3.4751,10.846,146.93519270833335,-4.3794,451.26,2.741220833333333,33.0,4.003,0.1
2021-08-28,0.0,0.4568549693315205,70,0.5106599791666667,94.3255,6.016616666666667,4.6436,7.7722,44.96432395833333,-2.1036,161.52,0.5532475,33.0,4.396,1.1
2021-08-29,0.0,0.4684368405533484,71,0.5770097833333333,83.11241666666668,5.694477083333333,4.9584,6.9566,58.154375625,-4.9895,195.42,1.545215625,33.1,4.375,0.6
2021-08-30,0.0,0.4800187117751763,72,0.5029305104166667,85.58964583333334,5.421716666666666,4.0827,7.5982,77.48093583333333,-3.8297,321.31,1.3561189583333333,33.3,4.231,4.1
2021-08-31,0.0,0.4916005829970042,73,0.32411503125,83.73095833333333,5.089475,2.2868,7.8062,120.85751854166666,-3.4994,401.06,1.5346222916666663,33.2,3.795,0.0
2021-09-01,0.0,0.4295890394996547,74,0.3365331875,83.764375,3.427790875,0.021685,6.3909,69.21132404166666,-4.3039,236.9,1.44164375,33.2,3.129,0.0
2021-09-02,0.0,0.3675774960023052,75,0.3223916479166667,73.33647916666666,3.904949264583333,-0.84977,8.7715,141.208070625,-4.3877,388.34,2.4540360416666664,33.2,2.339,0.0
2021-09-03,0.0,0.3980037271976471,76,0.2894404333333333,67.3483125,4.091202875,0.076618,7.423,131.83152854166667,-4.5868,371.43,2.8482333333333334,33.1,1.842,0.1
2021-09-04,0.0,0.4632913060764323,77,0.41064873125,55.74722916666667,2.9767153125,-1.5242,5.3788,129.92416458333335,-4.7433,381.52,3.4673091666666664,33.1,1.369,0.0
2021-09-05,0.0,0.4037756892914109,78,0.32286525625,58.35179166666666,2.5392774375,-2.0721,5.049,60.23468145833333,-4.3235,162.46,3.205963333333333,33.0,0.803,0.0
2021-09-06,0.0,0.3442600725063894,79,0.5178339583333333,77.53472916666666,2.002736041666666,0.7667,3.2313,17.439543958333335,-5.2385,60.02,1.5945970833333334,33.0,0.645,0.2
2021-09-07,0.0,0.284744455721368,80,0.4653345625,80.24529166666666,3.971860416666667,1.2339,5.953,51.10901458333333,-4.8646,193.18,1.6493897916666669,33.1,1.122,1.3
2021-09-08,20.0,0.2252288389363465,81,0.4529396875,90.30295833333334,2.743685625,0.50221,3.5295,42.576160625,-3.1054,170.09,0.7238089583333333,33.0,1.486,2.9
2021-09-09,40.0,0.165713222151325,82,0.4960445833333333,86.53306249999999,0.5613595,-0.20607,2.4403,41.16626145833333,-4.8929,167.99,0.8629472916666666,33.2,1.131,0.9
2021-09-10,60.0,0.1061976053663036,83,0.448798125,93.07185416666664,0.210051125,-0.071699,0.66379,31.701664583333336,-4.16,103.52,0.431710625,33.1,0.504,4.2
2021-09-11,80.0,0.0466819885812821,84,0.4740302083333333,78.8399375,1.30450125,0.43691,2.283,46.365361666666665,-4.5083,191.86,1.4323670833333333,33.2,0.239,0.2
2021-09-12,100.0,-0.0128336282037393,85,0.3728258958333333,62.68310416666667,0.4563635416666667,-2.8695,2.1074,103.3387775,-4.0567,336.23,2.4058258333333336,33.2,0.027,0.0
2021-09-13,100.0,-0.0265726066287245,86,0.23826075,81.23154166666667,-1.9917041041666668,-5.0117,0.8109,103.59308958333332,-4.1057,326.22,1.0343564583333331,33.1,-0.122,0.0
2021-09-14,83.12,-0.0248528935912167,87,0.3572016875,83.50033333333333,-1.1639623541666666,-5.268,1.6758,30.32804541666667,-3.6817,129.93,0.9499929166666666,33.0,-0.182,1.5
2021-09-15,87.34,-0.0231331805537089,88,0.412156875,87.94452083333334,1.1655519375,-0.50954,2.5526,42.08267208333333,-3.6734,154.54,0.8218727083333333,33.0,-0.208,1.1
2021-09-16,91.56,-0.0214134675162011,89,,90.73458333333332,0.2087459791666666,-1.9229,1.5157,61.27285225,-3.2801,319.41,0.581143125,33.1,-0.215,0.4
2021-09-17,95.78,-0.0196937544786933,90,,88.304875,0.1175092916666666,-0.87824,1.2964,28.464924354166666,-2.8754,108.56,0.7239466666666666,33.1,-0.215,2.6
2021-09-18,100.0,-0.0179740414411855,91,0.3632198520833333,70.73504166666667,0.8284608333333333,-2.8599,2.7242,71.51546354166666,-4.3041,274.48,1.9119041666666667,33.0,-0.221,0.0
2021-09-19,99.22,-0.0163774281471322,92,0.2740305833333333,73.26691666666666,-2.735718541666667,-5.2598,-0.63378,36.0305375,-4.6003,168.02,1.3548879166666667,33.0,-0.214,1.1
2021-09-20,99.1675,-0.014780814853079,93,0.3235161458333333,80.89764583333333,-0.3945244375,-1.7218,0.93616,41.08317291666667,-2.2667,182.56,1.1388797916666666,32.9,-0.215,0.0
2021-09-21,99.115,-0.0131842015590258,94,,81.19947916666666,-0.7410583541666668,-2.2038,0.2228,25.703133958333336,-2.2717,106.94,1.092703125,32.9,-0.211,4.0
2021-09-22,99.0625,-0.0115875882649726,95,,74.97389583333333,1.1526424375,-0.43028,2.8627,22.91339208333333,-4.0069,83.566,1.7226835416666668,32.8,-0.216,4.3
2022-06-09,60.95229643902999,-0.014207556511907,355,0.2341488916666666,83.9815,1.7206826666666666,-2.0384,3.5595,344.7228125,43.973,673.3,1.19097530469375,42.2,-0.816,0.1
2022-06-10,51.751148219515,0.0368560351350162,356,0.0542053979166666,98.76760416666669,-2.0768520833333333,-2.995,-1.2459,187.12310416666665,25.969,426.85,0.0644780789583333,41.0,-0.658,0.0
2022-06-11,42.55,0.0879196267819395,357,0.1411227083333333,88.98216666666667,0.1553646666666666,-1.6779,1.9384,250.92775,23.487,569.48,0.7186332916666666,40.4,-0.556,0.0
2022-06-12,31.6,0.1389832184288627,358,0.1287173085416666,88.67616666666667,-0.4241309166666667,-0.93362,0.47571,250.31510416666663,42.616,699.57,0.675164375,39.5,-0.454,0.0
2022-06-13,20.65,0.190046810075786,359,0.070956875,94.9755625,-0.1276357916666666,-1.3042,1.5134,210.88583333333332,28.445,576.76,0.3130585208333333,39.0,-0.354,0.0
2022-06-14,9.7,0.2411104017227092,360,0.13268739375,96.2849375,0.6761251666666667,-0.7273,2.5928,176.10429166666663,19.914,458.51,0.25557810833125,38.6,-0.297,0.0
2022-06-15,0.0,0.2921739933696325,0,0.3008258541666667,88.55358333333334,2.232463333333333,0.81909,3.7555,276.4152291666667,20.824,674.15,0.8349210416666667,38.2,-0.149,0.1
2022-06-16,0.0,0.3056349060044879,1,0.3134020416666667,86.37364583333334,3.78973125,1.5036,6.0539,329.10510416666665,55.828,687.17,1.1180847916666667,38.0,0.239,0.0
2022-06-17,0.68,0.3107131084251868,2,0.2039360208333333,92.6844375,3.821410416666666,2.3745,4.7604,110.4023125,27.081,241.77,0.5976872916666667,38.0,0.426,3.5
2022-06-18,0.54,0.3157913108458857,3,0.00153310625,99.423625,0.9824198333333332,-0.39767,2.5449,142.91370833333335,11.234,365.73,0.0408001966666666,37.9,0.612,0.0
2022-06-19,0.4,0.3208695132665846,4,0.38132335625,76.80991666666667,3.0456960416666665,-0.38586,5.7617,128.89816875,4.639,322.77,1.9981046875,38.0,0.284,2.1
2022-06-20,0.26,0.3259477156872836,5,0.1768295833333333,49.6910625,7.43130625,3.2988,9.4263,239.8325625,32.887,633.99,5.329660416666667,37.8,0.919,0.0
2022-06-21,0.06,0.3310259181079825,6,-0.06958143125,76.8956875,3.636375,1.9309,5.7311,214.1342083333333,33.852,634.81,1.880495625,37.6,1.444,0.0
2022-06-22,0.0,0.3361041205286814,7,0.1130393541666666,62.81614583333334,4.683583333333334,1.7351,6.3669,182.6759375,30.285,459.42,3.2896283333333334,37.4,1.367,0.0
2022-06-23,0.0,0.3411823229493803,8,0.26134651875,75.81208333333333,3.9942875,1.2434,6.0272,96.31922916666667,10.508,299.13,2.079460625,37.3,1.1,0.9
2022-06-24,0.0,0.3462605253700793,9,0.0785583375,83.52714583333334,3.0062312500000004,1.7479,4.737,108.07654166666669,25.547,240.39,1.2636475,37.3,1.309,0.3
2022-06-25,0.0,0.3513387277907782,10,-0.0059957291666666,90.544375,2.10048375,0.85741,3.3611,149.878375,17.579,365.49,0.6797797916666667,37.3,1.674,1.0
2022-06-26,0.0,0.3564169302114771,11,-0.0435456958333333,87.89358333333332,3.1641791666666665,1.4111,4.8455,290.4025833333333,17.592,665.6,0.9406133333333332,37.3,2.776,0.0
2022-06-27,0.0,0.361495132632176,12,-0.0660431145833333,80.55635416666667,5.045760416666667,1.5813,8.0016,202.80270833333336,20.802,530.22,1.7617895833333332,37.1,3.453,0.1
2022-06-28,0.0,0.366573335052875,13,0.1089597083333333,85.59072916666666,5.2531375,2.7391,6.5441,122.2436,9.6558,536.3,1.2975854166666667,37.1,3.117,5.3
2022-06-29,0.0,0.3716515374735739,14,0.0175630937499999,90.498875,3.958460625,0.80441,7.1413,291.4344791666667,11.687,671.02,0.8138368125,37.0,3.649,0.0
2022-06-30,0.0,0.3741715545747849,15,-0.10661596875,95.18729166666668,2.4907590833333333,-0.69196,5.5281,306.4561875,38.559,663.47,0.39071609375,36.8,4.285,0.0
2022-07-01,0.0,0.3766915716759959,16,-0.0492581666666666,93.21870833333332,5.269487499999999,3.0934,7.8204,143.97266666666667,12.533,482.78,0.6723366249999999,36.5,4.665,2.6
2022-07-02,0.0,0.3792115887772069,17,-0.2516720833333333,78.49,8.1949875,4.2251,10.406,254.31695416666665,7.2109,623.41,2.3938560416666665,36.5,4.635,0.5
2022-07-03,0.0,0.381731605878418,18,-0.4244882083333333,75.06908333333332,8.189170833333334,4.691,10.153,218.38002083333333,28.354,659.58,2.8334266666666665,36.3,5.234,0.0
2022-07-04,0.0,0.384251622979629,19,0.1561517354166666,79.64877083333333,6.947402083333333,5.8889,8.3461,104.81127083333332,14.438,288.74,2.0479,36.3,4.471,2.4
2022-07-05,0.0,0.38677164008084,20,-0.5357007500000001,76.405125,6.208477083333334,3.0533,8.7606,142.32729166666667,12.973,345.08,2.2994020833333333,36.3,4.052,0.0
2022-07-06,0.0,0.389291657182051,21,-0.77201585625,75.00527083333334,3.7844833333333336,1.5753,5.652,210.60716666666667,17.592,490.83,2.0894439583333333,36.2,4.222,0.0
2022-07-07,0.0,0.391811674283262,22,-0.9532336875,89.70941666666666,3.40363125,1.4204,5.1866,256.34222916666664,30.836,483.46,0.8425149166666667,36.1,4.498,0.0
2022-07-08,0.0,0.394331691384473,23,-0.6888124375000001,84.89677083333333,4.5113375,3.2307,6.2933,236.7405,37.686,480.92,1.2998675,36.0,4.931,0.0
2022-07-09,0.0,0.3968517084856841,24,-0.6766243125,91.213125,2.7290784791666667,-0.005253,5.3458,285.409625,28.167,682.43,0.6989042504166667,35.9,4.655,0.0
2022-07-10,0.0,0.4173601302795948,25,-0.5937933333333333,93.08227083333333,0.8784539374999999,-0.78997,2.6306,175.438,12.576,436.04,0.4783891875,35.9,4.326,0.0
2022-07-11,0.0,0.4378685520735056,26,-0.8556690625,83.15260416666666,4.353346458333333,0.43868,8.9195,227.8134375,28.129,520.97,1.5934375,35.8,4.084,0.0
2022-07-12,0.0,0.4583769738674164,27,-0.7812077083333334,77.6444375,6.800879166666667,3.9411,9.9636,337.67408333333333,30.366,630.07,2.3091595833333334,35.7,4.982,0.0
2022-07-13,0.0,0.4582139487481779,28,-0.7814106666666666,63.944854166666666,9.407710416666667,6.3116,12.517,232.0803958333333,30.561,667.03,4.430158333333334,35.6,5.667,0.0
2022-07-14,0.0,0.4580509236289395,29,-0.3990369791666666,62.61716666666666,9.251691666666668,7.0771,11.589,131.0414375,25.302,379.14,4.44105625,35.5,5.227,0.2
2022-07-15,0.0,0.4578878985097011,30,-0.953416625,66.86714583333334,7.918541666666666,5.1007,11.608,257.64354166666664,27.564,636.58,3.7270689583333336,35.5,5.323,0.3
2022-07-16,0.0,0.4577248733904627,31,-0.84613225,60.60120833333334,9.443777083333334,5.2198,12.646,264.05155833333333,7.2258,626.91,4.80450625,35.3,6.002,0.1
2022-07-17,0.0,0.4629923519823286,32,0.0631598145833333,93.73277083333332,6.576616666666666,5.5525,7.6664,68.91338958333334,6.7712,178.42,0.6099018749999999,35.5,5.861,9.6
2022-07-18,0.0,0.4682598305741946,33,-0.27560825,94.785125,5.861739583333333,4.4928,6.9499,82.4424375,15.031,183.41,0.4905916041666667,35.6,5.315,1.0
2022-07-19,0.0,0.4735273091660605,34,-0.6727664583333334,96.61822916666668,5.1257979166666665,3.3502,6.9243,117.7409375,14.746,371.44,0.3012417427083333,35.6,5.093,1.3
2022-07-20,0.0,0.4787947877579265,35,-0.9258797916666668,95.21110416666666,4.168677083333333,2.7559,6.1317,129.64322291666667,4.7858,451.34,0.40512204375,35.6,4.835,0.4
2022-07-21,0.0,0.4840622663497925,36,-1.009019375,88.01039583333333,6.1638125,2.8573,8.8511,272.1370625,16.838,599.57,1.255062875,35.5,5.27,0.0
2022-07-22,0.0,0.4800806437729619,37,-0.9945564583333332,62.91429166666666,11.622041666666666,5.7625,15.921,305.34027083333336,19.954,605.96,5.623162916666666,35.4,6.393,0.0
2022-07-23,0.0,0.4808240746218143,38,-1.1044135416666667,70.7135,9.867645833333333,6.5287,13.984,199.37141666666665,12.938,535.55,3.7194645833333335,35.3,6.794,0.0
